date,temp,atmospheric_pressure,pressure_change,humidity,wind_direction,wind_speed_m_s,precipitation
25.09.2016 17:00,26.3,753.8,-3.5,65,Wind blowing from the north-northeast,1,
25.09.2016 14:00,26.5,757.3,1.8,61,Wind blowing from the east-northeast,2,
25.09.2016 11:00,24.5,755.5,-2.6,70,Wind blowing from the east,4,
25.09.2016 08:00,21.4,758.1,4.7,82,Wind blowing from the north-east,2,
25.09.2016 05:00,21.0,753.4,-2.4,86,Wind blowing from the north-east,2,
25.09.2016 02:00,20.7,755.8,3.7,86,Wind blowing from the east-northeast,1,
24.09.2016 23:00,21.5,752.1,-2.2,85,Wind blowing from the east-northeast,2,
24.09.2016 20:00,23.1,754.3,4.0,75,Wind blowing from the south-east,1,
24.09.2016 17:00,26.1,750.3,-3.1,63,Wind blowing from the south,2,
24.09.2016 14:00,26.8,753.4,1.5,58,Wind blowing from the south-west,2,
24.09.2016 11:00,23.7,751.9,-3.2,64,Wind blowing from the west,1,
24.09.2016 08:00,19.7,755.1,3.4,86,Wind blowing from the east,2,4
24.09.2016 05:00,18.1,751.7,-4.9,93,Wind blowing from the east-northeast,1,
24.09.2016 02:00,21.5,756.6,4.1,74,Wind blowing from the north,2,
23.09.2016 23:00,21.2,752.5,-2.7,78,Wind blowing from the north-east,2,
23.09.2016 20:00,23.3,755.2,3.8,66,Wind blowing from the south,1,
23.09.2016 17:00,25.8,751.4,-3.8,60,Wind blowing from the south,2,
23.09.2016 14:00,25.9,755.2,1.7,59,Wind blowing from the east,1,
23.09.2016 11:00,22.6,753.5,-3.2,73,Wind blowing from the east-northeast,3,
23.09.2016 08:00,18.8,756.7,3.1,92,Wind blowing from the north-east,1,5
23.09.2016 05:00,17.5,753.6,-3.2,96,"Calm, no wind",0,
23.09.2016 02:00,18.0,756.8,2.5,93,Wind blowing from the east-southeast,1,5
22.09.2016 23:00,21.0,754.3,-2.6,72,Wind blowing from the north,1,
22.09.2016 20:00,21.1,756.9,3.6,68,"Calm, no wind",0,
22.09.2016 17:00,24.3,753.3,-4.0,53,Wind blowing from the south-southwest,2,
22.09.2016 14:00,24.6,757.3,1.4,53,Wind blowing from the north-east,2,
22.09.2016 11:00,22.2,755.9,-3.8,61,Wind blowing from the east-northeast,2,
22.09.2016 08:00,18.1,759.7,3.3,79,Wind blowing from the north-east,2,
22.09.2016 05:00,15.8,756.4,-3.6,89,Wind blowing from the north-east,1,
22.09.2016 02:00,17.0,760.0,2.4,83,Wind blowing from the east,1,
21.09.2016 23:00,18.1,757.6,-3.3,79,"Calm, no wind",0,
21.09.2016 20:00,20.2,760.9,3.6,63,Wind blowing from the north-east,1,
21.09.2016 17:00,23.3,757.3,-3.7,47,Wind blowing from the east,1,
21.09.2016 14:00,23.4,761.0,1.7,44,Wind blowing from the west-southwest,1,Trace of precipitation
21.09.2016 11:00,21.3,759.3,-3.1,53,Wind blowing from the west-northwest,1,
21.09.2016 08:00,17.2,762.4,4.1,75,Wind blowing from the east,1,Trace of precipitation
21.09.2016 05:00,16.8,758.3,-3.2,70,Wind blowing from the south-west,1,
21.09.2016 02:00,17.6,761.5,3.1,63,Wind blowing from the south-southwest,1,
20.09.2016 23:00,19.1,758.4,-3.1,57,Wind blowing from the south-southwest,1,
20.09.2016 20:00,21.3,761.5,3.7,43,Wind blowing from the south-southeast,1,
20.09.2016 17:00,25.3,757.8,-3.6,32,Wind blowing from the south,2,
20.09.2016 14:00,26.3,761.4,1.4,27,Wind blowing from the south-southwest,3,
20.09.2016 11:00,24.0,760.0,-3.5,39,Wind blowing from the east,2,
20.09.2016 08:00,18.4,763.5,3.8,60,Wind blowing from the north-east,2,
20.09.2016 05:00,14.1,759.7,-3.1,82,Wind blowing from the north-east,1,
20.09.2016 02:00,13.9,762.8,3.3,85,"Calm, no wind",0,
19.09.2016 23:00,16.0,759.5,-2.9,72,"Calm, no wind",0,
19.09.2016 20:00,19.9,762.4,3.7,50,Wind blowing from the south-west,2,
19.09.2016 17:00,24.8,758.7,-3.9,33,Wind blowing from the north-northeast,1,
19.09.2016 14:00,24.2,762.6,1.1,32,Wind blowing from the north-east,1,
19.09.2016 11:00,21.8,761.5,-3.3,40,Wind blowing from the north-northeast,3,
19.09.2016 08:00,17.9,764.8,3.8,54,Wind blowing from the north-northeast,3,
19.09.2016 05:00,15.3,761.0,-2.7,70,Wind blowing from the north-east,1,
19.09.2016 02:00,16.9,763.7,3.5,71,Wind blowing from the north,2,
18.09.2016 23:00,17.7,760.2,-2.5,77,Wind blowing from the north,2,
18.09.2016 20:00,17.9,762.7,4.1,79,Wind blowing from the north-northwest,1,Trace of precipitation
18.09.2016 17:00,19.6,758.6,-3.0,69,Wind blowing from the north-northeast,1,
18.09.2016 14:00,21.5,761.6,2.3,64,Wind blowing from the east-southeast,2,Trace of precipitation
18.09.2016 11:00,21.0,759.3,-3.1,70,Wind blowing from the east-northeast,2,
18.09.2016 08:00,18.8,762.4,3.7,87,Wind blowing from the north-east,1,10
18.09.2016 05:00,18.0,758.7,-3.4,93,Wind blowing from the north-east,1,
18.09.2016 02:00,18.0,762.1,3.3,94,Wind blowing from the north-northeast,2,10
17.09.2016 23:00,18.3,758.8,-2.4,91,Wind blowing from the north-northeast,1,
17.09.2016 20:00,22.2,761.2,4.0,66,Wind blowing from the north-northeast,2,
17.09.2016 17:00,22.8,757.2,-3.4,60,Wind blowing from the east,2,
17.09.2016 14:00,22.9,760.6,2.6,61,Wind blowing from the east-northeast,2,
17.09.2016 11:00,22.5,758.0,-2.6,64,Wind blowing from the east-northeast,2,
17.09.2016 08:00,22.3,760.6,4.5,73,Wind blowing from the east-northeast,2,Trace of precipitation
17.09.2016 05:00,21.0,756.1,-3.0,80,Wind blowing from the east-northeast,1,
17.09.2016 02:00,21.5,759.1,4.3,76,Wind blowing from the east,1,
16.09.2016 23:00,21.3,754.8,-1.9,77,Wind blowing from the east-northeast,2,
16.09.2016 20:00,24.7,756.7,4.7,49,Wind blowing from the east-northeast,3,
16.09.2016 17:00,29.5,752.0,-3.5,54,Wind blowing from the south-west,2,
16.09.2016 14:00,30.0,755.5,1.9,57,Wind blowing from the west-southwest,3,
16.09.2016 11:00,27.6,753.6,-3.4,67,Wind blowing from the north,1,
16.09.2016 08:00,23.2,757.0,3.8,85,Wind blowing from the east-northeast,1,
16.09.2016 05:00,21.8,753.2,-3.6,89,Wind blowing from the west-northwest,1,
16.09.2016 02:00,23.8,756.8,2.6,81,Wind blowing from the south,1,
15.09.2016 23:00,24.6,754.2,-3.0,79,Wind blowing from the south-southwest,1,
15.09.2016 20:00,26.5,757.2,3.8,68,Wind blowing from the south,1,
15.09.2016 17:00,29.3,753.4,-3.6,54,Wind blowing from the south-west,2,
15.09.2016 14:00,30.0,757.0,1.6,43,Wind blowing from the south-southeast,2,
15.09.2016 11:00,27.2,755.4,-3.4,55,Wind blowing from the north-east,1,
15.09.2016 08:00,23.2,758.8,3.6,72,Wind blowing from the north-northeast,2,Trace of precipitation
15.09.2016 05:00,20.9,755.2,-3.3,83,Wind blowing from the east-northeast,2,
15.09.2016 02:00,22.7,758.5,2.9,71,Wind blowing from the east-northeast,1,
14.09.2016 23:00,23.5,755.6,-2.9,72,Wind blowing from the east-southeast,2,
14.09.2016 20:00,27.0,758.5,4.0,59,Wind blowing from the south-southwest,2,Trace of precipitation
14.09.2016 17:00,28.5,754.5,-3.8,51,Wind blowing from the south-southwest,3,
14.09.2016 14:00,29.0,758.3,1.4,48,Wind blowing from the west,5,
14.09.2016 11:00,26.4,756.9,-3.4,63,Wind blowing from the south,2,
14.09.2016 08:00,21.6,760.3,3.4,86,Wind blowing from the south-southwest,1,
14.09.2016 05:00,19.9,756.9,-3.3,91,"Calm, no wind",0,
14.09.2016 02:00,21.3,760.2,2.9,85,Wind blowing from the west-southwest,2,
13.09.2016 23:00,22.2,757.3,-2.6,81,Wind blowing from the south-southwest,1,
13.09.2016 20:00,24.7,759.9,3.9,64,Wind blowing from the south,1,
13.09.2016 17:00,27.1,756.0,-3.7,56,Wind blowing from the south,2,
13.09.2016 14:00,27.2,759.7,1.4,55,Wind blowing from the south,2,
13.09.2016 11:00,24.5,758.3,-3.2,68,Wind blowing from the south-west,2,
13.09.2016 08:00,20.2,761.5,4.1,88,Wind blowing from the east-northeast,2,
13.09.2016 05:00,19.5,757.4,-3.1,91,Wind blowing from the east-northeast,1,
13.09.2016 02:00,21.0,760.5,2.9,77,Wind blowing from the east,1,
12.09.2016 23:00,23.5,757.6,-2.5,65,Wind blowing from the east-southeast,1,
12.09.2016 20:00,24.1,760.1,4.2,61,Wind blowing from the south-southwest,1,
12.09.2016 17:00,26.3,755.9,-3.5,50,Wind blowing from the south,2,
12.09.2016 14:00,26.1,759.4,2.0,50,Wind blowing from the south-southwest,1,
12.09.2016 11:00,24.6,757.4,-3.2,56,Wind blowing from the north-northeast,2,
12.09.2016 08:00,20.9,760.6,3.8,72,Wind blowing from the north,2,
12.09.2016 05:00,17.4,756.8,-3.1,87,Wind blowing from the north-east,1,
12.09.2016 02:00,17.9,759.9,3.3,84,Wind blowing from the east,1,
11.09.2016 23:00,20.2,756.6,-2.2,73,Wind blowing from the east-northeast,1,
11.09.2016 20:00,21.5,758.8,4.5,69,Wind blowing from the east-southeast,2,
11.09.2016 17:00,24.1,754.3,-2.7,63,Wind blowing from the east,2,
11.09.2016 14:00,24.8,757.0,2.0,57,Wind blowing from the east-northeast,2,
11.09.2016 11:00,22.9,755.0,-2.8,65,Wind blowing from the east-northeast,3,
11.09.2016 08:00,19.2,757.8,4.1,85,Wind blowing from the north-east,3,0.1
11.09.2016 05:00,18.0,753.7,-1.2,86,Wind blowing from the north-northeast,2,
11.09.2016 02:00,20.3,754.9,2.7,77,Wind blowing from the east-southeast,2,3
10.09.2016 23:00,24.8,752.2,-2.6,59,Wind blowing from the south-southeast,2,
10.09.2016 20:00,25.5,754.8,4.1,52,Wind blowing from the south-west,1,
10.09.2016 17:00,28.5,750.7,-3.2,36,Wind blowing from the south-southwest,2,
10.09.2016 14:00,29.0,753.9,1.6,30,Wind blowing from the east-southeast,1,
10.09.2016 11:00,27.4,752.3,-3.2,36,Wind blowing from the east,2,
10.09.2016 08:00,23.4,755.5,4.2,47,Wind blowing from the north-east,3,
10.09.2016 05:00,20.3,751.3,-2.8,59,Wind blowing from the north-east,2,
10.09.2016 02:00,21.7,754.1,3.0,58,Wind blowing from the north-northeast,2,
09.09.2016 23:00,22.6,751.1,-2.6,60,Wind blowing from the south-west,1,
09.09.2016 20:00,26.5,753.7,4.0,41,Wind blowing from the south-west,2,
09.09.2016 17:00,30.8,749.7,-3.4,27,Wind blowing from the west-northwest,2,
09.09.2016 14:00,30.4,753.1,2.1,25,Wind blowing from the north-east,2,
09.09.2016 11:00,28.7,751.0,-2.8,31,Wind blowing from the north-east,3,
09.09.2016 08:00,22.9,753.8,4.0,56,Wind blowing from the north-east,2,
09.09.2016 05:00,18.6,749.8,-3.0,83,Wind blowing from the east-northeast,1,
09.09.2016 02:00,20.3,752.8,3.2,73,Wind blowing from the south,1,
08.09.2016 23:00,23.0,749.6,-2.7,63,Wind blowing from the south-southwest,1,
08.09.2016 20:00,25.3,752.3,4.1,52,Wind blowing from the south-southwest,1,
08.09.2016 17:00,30.4,748.2,-3.3,34,Wind blowing from the west,4,
08.09.2016 14:00,30.6,751.5,1.7,27,Wind blowing from the north-northwest,3,
08.09.2016 11:00,26.3,749.8,-3.0,49,Wind blowing from the west-northwest,2,
08.09.2016 08:00,20.4,752.8,4.1,81,Wind blowing from the south-east,1,1
08.09.2016 05:00,16.8,748.7,-3.3,95,Wind blowing from the south-southwest,1,
08.09.2016 02:00,17.7,752.0,2.5,92,"Calm, no wind",0,1
07.09.2016 23:00,19.0,749.5,-3.6,88,Wind blowing from the east-northeast,1,
07.09.2016 20:00,19.9,753.1,5.7,89,Wind blowing from the west,2,9
07.09.2016 17:00,28.5,747.4,-3.6,42,Wind blowing from the south-west,2,
07.09.2016 14:00,28.8,751.0,1.6,44,Wind blowing from the south-southeast,2,
07.09.2016 11:00,26.3,749.4,-3.2,51,Wind blowing from the east,2,
07.09.2016 08:00,21.7,752.6,3.7,70,Wind blowing from the south,1,0.2
07.09.2016 05:00,21.0,748.9,-3.0,73,Wind blowing from the south-west,2,
07.09.2016 02:00,22.3,751.9,2.7,68,Wind blowing from the west-southwest,2,0.2
06.09.2016 23:00,24.3,749.2,-3.1,59,Wind blowing from the south-west,3,
06.09.2016 20:00,27.3,752.3,3.0,54,Wind blowing from the south-west,2,
06.09.2016 17:00,30.2,749.3,-3.7,31,Wind blowing from the south-southwest,1,
06.09.2016 14:00,30.9,753.0,1.9,27,Wind blowing from the north-northwest,3,
06.09.2016 11:00,30.3,751.1,-3.4,37,Wind blowing from the north,2,
06.09.2016 08:00,24.2,754.5,3.5,55,Wind blowing from the north-east,3,
06.09.2016 05:00,20.6,751.0,-3.3,80,Wind blowing from the east,1,
06.09.2016 02:00,22.4,754.3,3.1,79,Wind blowing from the west-southwest,1,
05.09.2016 23:00,25.4,751.2,-3.0,65,Wind blowing from the west-southwest,2,
05.09.2016 20:00,26.8,754.2,3.6,55,Wind blowing from the south-west,2,
05.09.2016 17:00,31.4,750.6,-3.4,29,Wind blowing from the north-northeast,2,
05.09.2016 14:00,31.5,754.0,1.6,29,Wind blowing from the north-west,4,
05.09.2016 11:00,27.2,752.4,-3.4,50,Wind blowing from the east,2,
05.09.2016 08:00,22.8,755.8,3.6,68,Wind blowing from the north-northwest,2,
05.09.2016 05:00,20.1,752.2,-3.1,76,Wind blowing from the north-east,1,
05.09.2016 02:00,21.5,755.3,3.5,73,Wind blowing from the north-east,1,
04.09.2016 23:00,24.6,751.8,-2.5,74,"Calm, no wind",0,
04.09.2016 20:00,26.2,754.3,3.9,60,Wind blowing from the south-west,1,
04.09.2016 17:00,28.8,750.4,-3.3,47,Wind blowing from the south-southwest,2,
04.09.2016 14:00,28.9,753.7,1.8,52,Wind blowing from the south,3,
04.09.2016 11:00,27.3,751.9,-3.0,55,Wind blowing from the south-west,3,
04.09.2016 08:00,22.9,754.9,3.7,81,Wind blowing from the east,2,Trace of precipitation
04.09.2016 05:00,22.5,751.2,-3.1,76,Wind blowing from the south-southeast,2,
04.09.2016 02:00,22.7,754.3,3.8,73,Wind blowing from the south-southeast,1,
03.09.2016 23:00,24.7,750.5,-2.5,61,Wind blowing from the south,1,
03.09.2016 20:00,26.4,753.0,4.3,56,Wind blowing from the south-west,2,
03.09.2016 17:00,29.2,748.7,-3.5,45,Wind blowing from the south-southwest,3,
03.09.2016 14:00,29.7,752.2,2.3,43,Wind blowing from the west,3,
03.09.2016 11:00,27.9,749.9,-3.2,44,Wind blowing from the south-east,2,
03.09.2016 08:00,23.9,753.1,4.0,65,Wind blowing from the west-northwest,1,
03.09.2016 05:00,19.6,749.1,-2.9,81,Wind blowing from the east,1,
03.09.2016 02:00,20.7,752.0,3.6,75,"Calm, no wind",0,
02.09.2016 23:00,21.1,748.4,-2.2,71,"Calm, no wind",0,
02.09.2016 20:00,24.0,750.6,4.5,55,Wind blowing from the east-northeast,3,
02.09.2016 17:00,27.3,746.1,-2.6,38,Wind blowing from the north,1,
02.09.2016 14:00,28.4,748.7,2.9,36,Wind blowing from the north-northwest,3,
02.09.2016 11:00,26.8,745.8,-2.8,43,Wind blowing from the west-southwest,1,
02.09.2016 08:00,23.3,748.6,3.5,54,Wind blowing from the north,1,
02.09.2016 05:00,21.0,745.1,-2.4,63,"Calm, no wind",0,
02.09.2016 02:00,21.4,747.5,3.5,59,Wind blowing from the east-northeast,1,
01.09.2016 23:00,22.8,744.0,-2.6,50,Wind blowing from the east,1,
01.09.2016 20:00,23.4,746.6,4.1,47,Wind blowing from the west,1,
01.09.2016 17:00,24.7,742.5,-1.7,41,Wind blowing from the east,1,
01.09.2016 14:00,25.7,744.2,2.6,33,Wind blowing from the north-east,2,
01.09.2016 11:00,25.3,741.6,-2.3,30,Wind blowing from the north,5,
01.09.2016 08:00,25.7,743.9,4.1,24,Wind blowing from the north-east,3,
01.09.2016 05:00,24.3,739.8,-3.5,21,Wind blowing from the north-west,2,
01.09.2016 02:00,23.1,743.3,2.7,23,Wind blowing from the north-northwest,1,
31.08.2016 23:00,26.1,740.6,-2.9,17,Wind blowing from the north-west,1,
31.08.2016 20:00,29.7,743.5,3.8,11,Wind blowing from the north,4,
31.08.2016 17:00,33.2,739.7,-3.4,14,Wind blowing from the north,5,
31.08.2016 14:00,33.7,743.1,1.1,19,Wind blowing from the north-west,3,
31.08.2016 11:00,30.8,742.0,-4.4,24,Wind blowing from the west-northwest,3,
31.08.2016 08:00,26.0,746.4,3.0,37,Wind blowing from the north-west,1,
31.08.2016 05:00,19.0,743.4,-3.6,84,Wind blowing from the north-east,1,
31.08.2016 02:00,21.0,747.0,2.4,77,Wind blowing from the east,1,
30.08.2016 23:00,24.1,744.6,-4.0,62,Wind blowing from the east-northeast,1,
30.08.2016 20:00,27.0,748.6,2.7,49,Wind blowing from the west-southwest,2,
30.08.2016 17:00,30.5,745.9,-4.2,31,Wind blowing from the south-west,2,
30.08.2016 14:00,31.7,750.1,0.4,31,Wind blowing from the west-southwest,2,
30.08.2016 11:00,28.3,749.7,-4.0,39,Wind blowing from the north-northwest,1,
30.08.2016 08:00,24.5,753.7,2.9,52,Wind blowing from the east-northeast,3,
30.08.2016 05:00,21.1,750.8,-3.9,74,"Calm, no wind",0,
30.08.2016 02:00,22.9,754.7,2.3,64,Wind blowing from the south-west,2,
29.08.2016 23:00,24.7,752.4,-3.1,52,Wind blowing from the south-west,2,
29.08.2016 20:00,26.7,755.5,3.1,39,Wind blowing from the south-southwest,1,
29.08.2016 17:00,29.6,752.4,-3.6,27,Wind blowing from the south-southeast,2,
29.08.2016 14:00,30.7,756.0,1.9,29,Wind blowing from the south-southeast,2,
29.08.2016 11:00,28.5,754.1,-2.8,32,Wind blowing from the east-southeast,4,
29.08.2016 08:00,24.0,756.9,4.5,43,Wind blowing from the north-east,4,
29.08.2016 05:00,19.8,752.4,-2.9,62,Wind blowing from the north-east,1,
29.08.2016 02:00,20.2,755.3,3.3,63,Wind blowing from the north-east,1,
28.08.2016 23:00,23.8,752.0,-3.3,47,Wind blowing from the west-southwest,2,
28.08.2016 20:00,26.1,755.3,3.5,39,Wind blowing from the south-west,2,
28.08.2016 17:00,32.2,751.8,-3.4,19,Wind blowing from the south-west,1,
28.08.2016 14:00,31.1,755.2,1.0,20,Wind blowing from the north,3,
28.08.2016 11:00,29.7,754.2,-3.4,25,Wind blowing from the north-east,3,
28.08.2016 08:00,24.4,757.6,3.7,42,Wind blowing from the east-northeast,1,
28.08.2016 05:00,18.3,753.9,-2.5,65,Wind blowing from the east-northeast,1,
28.08.2016 02:00,21.0,756.4,3.4,46,Wind blowing from the north-east,1,
27.08.2016 23:00,21.7,753.0,-2.8,56,Wind blowing from the west,1,
27.08.2016 20:00,25.3,755.8,3.8,38,Wind blowing from the south-west,2,Trace of precipitation
27.08.2016 17:00,27.1,752.0,-3.4,26,Wind blowing from the north-northeast,9,
27.08.2016 14:00,31.7,755.4,1.2,20,Wind blowing from the west-northwest,4,
27.08.2016 11:00,28.9,754.2,-3.8,29,Wind blowing from the west-northwest,1,
27.08.2016 08:00,23.8,758.0,3.4,43,Wind blowing from the north,2,
27.08.2016 05:00,17.1,754.6,-3.1,81,"Calm, no wind",0,
27.08.2016 02:00,18.5,757.7,2.8,69,"Calm, no wind",0,
26.08.2016 23:00,22.3,754.9,-3.1,48,Wind blowing from the west,1,
26.08.2016 20:00,24.6,758.0,3.0,38,Wind blowing from the south-west,2,
26.08.2016 17:00,29.3,755.0,-3.8,23,Wind blowing from the east-southeast,2,
26.08.2016 14:00,28.5,758.8,1.5,23,Wind blowing from the south,2,
26.08.2016 11:00,27.0,757.3,-3.6,28,Wind blowing from the north-northeast,3,
26.08.2016 08:00,23.3,760.9,4.0,37,Wind blowing from the north-northeast,3,
26.08.2016 05:00,16.7,756.9,-3.1,61,Wind blowing from the north-northeast,1,
26.08.2016 02:00,19.4,760.0,3.9,50,Wind blowing from the east-northeast,1,
25.08.2016 23:00,20.6,756.1,-2.2,49,Wind blowing from the north-northwest,1,
25.08.2016 20:00,24.0,758.3,4.5,34,Wind blowing from the north-east,2,
25.08.2016 17:00,28.4,753.8,-2.7,26,Wind blowing from the north-northeast,5,
25.08.2016 14:00,28.7,756.5,2.9,33,Wind blowing from the north,4,
25.08.2016 11:00,25.5,753.6,-0.1,43,Wind blowing from the north-east,5,
25.08.2016 08:00,28.0,753.7,5.2,45,Wind blowing from the north-northeast,3,Trace of precipitation
25.08.2016 05:00,28.6,748.5,-1.8,44,Wind blowing from the north,5,
25.08.2016 02:00,28.1,750.3,3.5,69,Wind blowing from the north-northwest,2,
24.08.2016 23:00,27.2,746.8,-3.2,79,"Calm, no wind",0,
24.08.2016 20:00,28.6,750.0,3.5,70,Wind blowing from the south-southwest,1,
24.08.2016 17:00,29.7,746.5,-3.5,65,Wind blowing from the south,1,
24.08.2016 14:00,29.7,750.0,2.0,63,"Calm, no wind",0,
24.08.2016 11:00,28.5,748.0,-3.5,62,Wind blowing from the north-northeast,1,
24.08.2016 08:00,26.7,751.5,3.6,72,Wind blowing from the north-east,2,
24.08.2016 05:00,25.1,747.9,-2.7,79,Wind blowing from the north-east,1,
24.08.2016 02:00,26.3,750.6,2.8,75,Wind blowing from the north-east,2,
23.08.2016 23:00,27.1,747.8,-3.2,68,Wind blowing from the east,1,
23.08.2016 20:00,27.7,751.0,3.3,67,Wind blowing from the north-northeast,1,0.3
23.08.2016 17:00,27.7,747.7,-3.7,73,Wind blowing from the east-northeast,1,
23.08.2016 14:00,29.7,751.4,1.8,59,Wind blowing from the south-southeast,1,
23.08.2016 11:00,29.2,749.6,-4.1,54,Wind blowing from the south-southeast,2,
23.08.2016 08:00,25.6,753.7,3.5,75,Wind blowing from the south-southwest,2,
23.08.2016 05:00,24.7,750.2,-3.8,78,Wind blowing from the south-west,2,
23.08.2016 02:00,25.2,754.0,2.3,75,Wind blowing from the south-southwest,2,
22.08.2016 23:00,27.1,751.7,-3.0,72,Wind blowing from the south-southwest,3,
22.08.2016 20:00,28.8,754.7,3.2,61,Wind blowing from the south-west,1,
22.08.2016 17:00,31.8,751.5,-3.7,48,Wind blowing from the south-west,4,
22.08.2016 14:00,31.7,755.2,1.8,49,Wind blowing from the south-southwest,3,
22.08.2016 11:00,30.5,753.4,-3.5,48,Wind blowing from the south-southwest,3,
22.08.2016 08:00,27.5,756.9,3.7,61,Wind blowing from the south-southwest,1,
22.08.2016 05:00,24.2,753.2,-2.7,84,Wind blowing from the south-west,1,
22.08.2016 02:00,25.3,755.9,3.4,77,Wind blowing from the south-west,1,
21.08.2016 23:00,26.9,752.5,-2.1,73,Wind blowing from the south-west,2,
21.08.2016 20:00,30.1,754.6,3.9,62,Wind blowing from the south-southwest,2,
21.08.2016 17:00,32.4,750.7,-3.2,55,Wind blowing from the south-west,3,
21.08.2016 14:00,32.9,753.9,2.4,52,Wind blowing from the south-southwest,3,
21.08.2016 11:00,31.2,751.5,-3.1,57,Wind blowing from the north-east,1,
21.08.2016 08:00,26.9,754.6,4.1,73,Wind blowing from the north-east,1,
21.08.2016 05:00,23.9,750.5,-2.7,90,Wind blowing from the east,1,
21.08.2016 02:00,24.9,753.2,2.9,86,Wind blowing from the south-west,1,
20.08.2016 23:00,26.3,750.3,-2.4,79,Wind blowing from the south-west,1,
20.08.2016 20:00,27.9,752.7,3.4,72,Wind blowing from the south-southwest,2,
20.08.2016 17:00,30.7,749.3,-4.0,60,Wind blowing from the south-southwest,3,
20.08.2016 14:00,31.1,753.3,1.8,53,Wind blowing from the north-west,1,
20.08.2016 11:00,29.3,751.5,-2.9,64,Wind blowing from the east-northeast,2,
20.08.2016 08:00,26.1,754.4,3.4,77,Wind blowing from the north,1,
20.08.2016 05:00,23.4,751.0,-3.1,88,Wind blowing from the north-east,1,
20.08.2016 02:00,24.2,754.1,3.2,81,Wind blowing from the south,1,
19.08.2016 23:00,25.2,750.9,-2.0,81,Wind blowing from the west-southwest,1,
19.08.2016 20:00,26.6,752.9,4.4,78,Wind blowing from the south-southwest,2,
19.08.2016 17:00,32.3,748.5,-2.8,46,Wind blowing from the east-northeast,3,
19.08.2016 14:00,31.5,751.3,2.6,47,Wind blowing from the north-east,3,
19.08.2016 11:00,29.5,748.7,-2.2,54,Wind blowing from the north-east,4,
19.08.2016 08:00,26.4,750.9,4.5,66,Wind blowing from the north-east,4,0.1
19.08.2016 05:00,24.9,746.4,-2.6,75,Wind blowing from the north-northeast,3,
19.08.2016 02:00,24.5,749.0,3.2,82,Wind blowing from the north-northeast,2,0.1
18.08.2016 23:00,23.5,745.8,-2.8,91,Wind blowing from the north,1,
18.08.2016 20:00,22.8,748.6,4.1,95,Wind blowing from the north-northeast,3,2
18.08.2016 17:00,22.9,744.5,-2.9,94,Wind blowing from the north-east,3,
18.08.2016 14:00,23.6,747.4,2.5,97,Wind blowing from the north,2,14
18.08.2016 11:00,23.8,744.9,-3.4,97,Wind blowing from the east-northeast,1,
18.08.2016 08:00,23.9,748.3,2.9,94,Wind blowing from the south-east,1,2
18.08.2016 05:00,24.2,745.4,-3.5,92,Wind blowing from the east,2,
18.08.2016 02:00,24.8,748.9,2.0,89,Wind blowing from the north-east,1,
17.08.2016 23:00,25.0,746.9,-3.2,89,Wind blowing from the north-west,1,
17.08.2016 20:00,25.3,750.1,3.8,86,Wind blowing from the north-northeast,2,Trace of precipitation
17.08.2016 17:00,26.8,746.3,-3.7,77,Wind blowing from the north-northeast,1,
17.08.2016 14:00,27.6,750.0,2.1,68,Wind blowing from the north-northwest,1,Trace of precipitation
17.08.2016 11:00,26.7,747.9,-2.8,69,Wind blowing from the north-northeast,1,
17.08.2016 08:00,25.2,750.7,3.6,76,Wind blowing from the north-east,1,
17.08.2016 05:00,24.0,747.1,-3.0,83,Wind blowing from the north-east,1,
17.08.2016 02:00,24.7,750.1,3.1,77,Wind blowing from the south-west,1,
16.08.2016 23:00,25.4,747.0,-3.2,72,Wind blowing from the south-southwest,2,
16.08.2016 20:00,27.2,750.2,3.3,68,Wind blowing from the south-west,3,
16.08.2016 17:00,30.6,746.9,-3.6,53,Wind blowing from the south-west,4,
16.08.2016 14:00,31.0,750.5,1.5,50,Wind blowing from the south-west,3,
16.08.2016 11:00,28.6,749.0,-3.5,56,Wind blowing from the west-southwest,2,
16.08.2016 08:00,25.0,752.5,3.9,70,Wind blowing from the east,1,
16.08.2016 05:00,20.1,748.6,-3.4,94,Wind blowing from the north,1,
16.08.2016 02:00,20.2,752.0,2.3,88,"Calm, no wind",0,
15.08.2016 23:00,22.4,749.7,-3.1,73,Wind blowing from the north-west,2,
15.08.2016 20:00,23.9,752.8,3.4,69,Wind blowing from the west-southwest,2,
15.08.2016 17:00,26.7,749.4,-4.0,54,Wind blowing from the south-west,1,
15.08.2016 14:00,25.9,753.4,1.9,58,Wind blowing from the west,3,Trace of precipitation
15.08.2016 11:00,24.1,751.5,-3.1,68,Wind blowing from the north-northwest,2,
15.08.2016 08:00,22.0,754.6,4.4,85,Wind blowing from the west,2,5
15.08.2016 05:00,22.1,750.2,-1.7,87,Wind blowing from the north-west,1,
15.08.2016 02:00,27.5,751.9,2.6,79,Wind blowing from the east-northeast,1,
14.08.2016 23:00,28.0,749.3,-2.3,70,Wind blowing from the south,1,
14.08.2016 20:00,29.0,751.6,3.3,63,Wind blowing from the south-southwest,1,
14.08.2016 17:00,31.4,748.3,-3.4,49,Wind blowing from the south-west,2,
14.08.2016 14:00,32.5,751.7,2.5,39,Wind blowing from the east-southeast,1,
