date,temp,atmospheric_pressure,pressure_change,humidity,wind_direction,wind_speed_m_s,precipitation
15.07.2017 02:00,25.2,750.3,2.3,83,Wind blowing from the north-east,3,0.5
14.07.2017 23:00,27.5,748.0,-1.0,75,Wind blowing from the north-northeast,2,
14.07.2017 20:00,32.0,749.0,4.2,62,Wind blowing from the east-northeast,2,
14.07.2017 17:00,33.9,744.8,-3.5,54,Wind blowing from the south-southeast,2,
14.07.2017 14:00,32.2,748.3,2.6,61,Wind blowing from the east-southeast,2,
14.07.2017 11:00,32.8,745.7,-3.2,51,Wind blowing from the east-southeast,2,
14.07.2017 08:00,28.5,748.9,2.6,64,Wind blowing from the north,2,Trace of precipitation
14.07.2017 05:00,26.8,746.3,1.3,66,Wind blowing from the north,1,
14.07.2017 02:00,27.3,745.0,0.3,58,Wind blowing from the east-northeast,4,
13.07.2017 23:00,31.1,744.7,-1.1,48,Wind blowing from the west-northwest,3,
13.07.2017 20:00,34.0,745.8,3.7,64,Wind blowing from the south-west,1,
13.07.2017 17:00,35.3,742.1,-4.1,59,Wind blowing from the south-southeast,2,
13.07.2017 14:00,34.9,746.2,2.1,61,Wind blowing from the south-southwest,3,
13.07.2017 11:00,33.1,744.1,-3.7,68,Wind blowing from the south-southwest,2,
13.07.2017 08:00,30.3,747.8,3.5,75,Wind blowing from the south-southwest,2,
13.07.2017 05:00,28.5,744.3,-2.9,81,Wind blowing from the south-southwest,2,
13.07.2017 02:00,30.5,747.2,2.4,73,Wind blowing from the south-southwest,2,
12.07.2017 23:00,32.5,744.8,-2.7,69,Wind blowing from the south,1,
12.07.2017 20:00,33.2,747.5,3.0,66,Wind blowing from the south-southwest,1,
12.07.2017 17:00,35.2,744.5,-3.6,57,Wind blowing from the south-southeast,3,
12.07.2017 14:00,34.4,748.1,2.3,59,Wind blowing from the south-southwest,3,
12.07.2017 11:00,32.5,745.8,-3.4,51,Wind blowing from the south-southeast,2,
12.07.2017 08:00,28.3,749.2,3.7,63,Wind blowing from the west-northwest,1,
12.07.2017 05:00,25.5,745.5,-2.8,68,Wind blowing from the south-southwest,1,
12.07.2017 02:00,28.1,748.3,3.1,64,Wind blowing from the south-west,2,
11.07.2017 23:00,30.6,745.2,-2.3,61,Wind blowing from the south-southwest,1,
11.07.2017 20:00,32.1,747.5,3.6,52,Wind blowing from the south-west,1,
11.07.2017 17:00,34.7,743.9,-4.1,47,Wind blowing from the west-southwest,2,
11.07.2017 14:00,34.5,748.0,3.0,45,Wind blowing from the west-southwest,3,
11.07.2017 11:00,32.6,745.0,-3.2,47,Wind blowing from the north-east,2,
11.07.2017 08:00,28.6,748.2,3.7,58,Wind blowing from the north-east,3,
11.07.2017 05:00,24.6,744.5,-2.6,79,Wind blowing from the north-northeast,1,
11.07.2017 02:00,25.4,747.1,3.4,71,"Calm, no wind",0,
10.07.2017 23:00,28.8,743.7,-1.7,59,Wind blowing from the south-southwest,2,
10.07.2017 20:00,32.9,745.4,3.7,48,Wind blowing from the south,2,
10.07.2017 17:00,36.1,741.7,-3.6,32,Wind blowing from the west-southwest,4,
10.07.2017 14:00,36.3,745.3,2.3,27,Wind blowing from the south-east,2,
10.07.2017 11:00,33.6,743.0,-2.3,38,Wind blowing from the north-east,1,
10.07.2017 08:00,28.5,745.3,3.5,60,Wind blowing from the east-northeast,2,
10.07.2017 05:00,22.5,741.8,-3.8,81,"Calm, no wind",0,
10.07.2017 02:00,24.0,745.6,2.1,66,Wind blowing from the east,2,
09.07.2017 23:00,26.3,743.5,-0.6,61,Wind blowing from the south-southwest,5,
09.07.2017 20:00,33.3,744.1,3.0,50,Wind blowing from the south-east,1,
09.07.2017 17:00,34.8,741.1,-3.7,49,Wind blowing from the south-southwest,3,
09.07.2017 14:00,34.4,744.8,1.6,51,Wind blowing from the south-west,2,
09.07.2017 11:00,31.8,743.2,-3.3,66,Wind blowing from the south-southeast,2,
09.07.2017 08:00,28.7,746.5,3.7,73,Wind blowing from the north-east,3,
09.07.2017 05:00,27.1,742.8,-3.0,82,Wind blowing from the east-northeast,2,
09.07.2017 02:00,28.1,745.8,2.9,83,Wind blowing from the north-east,1,
08.07.2017 23:00,29.3,742.9,-1.8,79,Wind blowing from the east-northeast,2,
08.07.2017 20:00,30.4,744.7,3.3,67,"Calm, no wind",0,
08.07.2017 17:00,31.5,741.4,-3.3,63,Wind blowing from the south-southwest,2,
08.07.2017 14:00,31.5,744.7,2.3,59,Wind blowing from the south-southwest,3,
08.07.2017 11:00,28.3,742.4,-4.0,61,Wind blowing from the east,3,
08.07.2017 08:00,23.7,746.4,3.4,73,Wind blowing from the north-east,3,3
08.07.2017 05:00,20.6,743.0,-2.8,88,Wind blowing from the east,1,
08.07.2017 02:00,21.5,745.8,3.6,89,Wind blowing from the south-southeast,2,3
07.07.2017 23:00,28.1,742.2,-1.2,48,Wind blowing from the north-northeast,2,
07.07.2017 20:00,31.3,743.4,3.0,57,Wind blowing from the south,3,
07.07.2017 17:00,33.3,740.4,-4.0,52,Wind blowing from the south-west,4,
07.07.2017 14:00,31.7,744.4,2.0,59,Wind blowing from the south-west,5,
07.07.2017 11:00,28.8,742.4,-3.6,71,Wind blowing from the south-west,3,
07.07.2017 08:00,25.2,746.0,3.3,80,Wind blowing from the west,3,4
07.07.2017 05:00,21.3,742.7,-3.9,93,Wind blowing from the west-northwest,1,
07.07.2017 02:00,22.1,746.6,1.9,89,Wind blowing from the north-northeast,2,4
06.07.2017 23:00,21.6,744.7,-3.7,92,Wind blowing from the north-east,2,
06.07.2017 20:00,23.2,748.4,2.6,95,Wind blowing from the north-northeast,1,11
06.07.2017 17:00,23.7,745.8,-4.0,95,Wind blowing from the east-northeast,3,
06.07.2017 14:00,23.5,749.8,2.4,95,Wind blowing from the south-southwest,2,22
06.07.2017 11:00,26.0,747.4,-4.2,80,Wind blowing from the east,5,
06.07.2017 08:00,24.9,751.6,3.2,90,Wind blowing from the east-southeast,3,1
06.07.2017 05:00,24.9,748.4,-3.2,85,Wind blowing from the east,1,
06.07.2017 02:00,26.3,751.6,2.2,75,Wind blowing from the east,2,
05.07.2017 23:00,27.6,749.4,-2.8,68,Wind blowing from the south-east,1,
05.07.2017 20:00,29.6,752.2,4.0,70,Wind blowing from the south-east,3,
05.07.2017 17:00,31.6,748.2,-4.1,60,Wind blowing from the south-east,1,
05.07.2017 14:00,30.7,752.3,2.0,65,Wind blowing from the south-southeast,3,
05.07.2017 11:00,29.7,750.3,-3.4,66,Wind blowing from the south-southeast,2,
05.07.2017 08:00,27.3,753.7,4.4,78,Wind blowing from the south,2,
05.07.2017 05:00,24.6,749.3,-2.9,90,Wind blowing from the north-east,1,
05.07.2017 02:00,26.2,752.2,2.8,80,Wind blowing from the south-southeast,1,
04.07.2017 23:00,26.2,749.4,-2.4,83,Wind blowing from the east-northeast,1,
04.07.2017 20:00,27.5,751.8,3.9,74,Wind blowing from the north-east,1,
04.07.2017 17:00,28.5,747.9,-4.0,69,Wind blowing from the east,2,
04.07.2017 14:00,26.8,751.9,2.3,78,Wind blowing from the south-southeast,2,17
04.07.2017 11:00,24.0,749.6,-3.8,92,"Calm, no wind",0,
04.07.2017 08:00,23.1,753.4,4.7,94,Wind blowing from the west,4,22
04.07.2017 05:00,24.1,748.7,-2.3,83,Wind blowing from the west-northwest,1,
04.07.2017 02:00,26.6,751.0,3.0,65,Wind blowing from the west-southwest,2,
03.07.2017 23:00,28.3,748.0,-1.8,67,Wind blowing from the east,2,
03.07.2017 20:00,29.9,749.8,3.6,60,Wind blowing from the south-east,3,
03.07.2017 17:00,31.8,746.2,-3.7,57,Wind blowing from the west-southwest,1,
03.07.2017 14:00,31.2,749.9,2.2,58,Wind blowing from the east-southeast,2,
03.07.2017 11:00,28.6,747.7,-3.2,69,Wind blowing from the east-southeast,1,
03.07.2017 08:00,26.4,750.9,3.4,78,Wind blowing from the north-east,1,
03.07.2017 05:00,24.7,747.5,-2.7,84,Wind blowing from the east,1,
03.07.2017 02:00,25.6,750.2,3.1,78,Wind blowing from the south-east,2,
02.07.2017 23:00,27.1,747.1,-1.5,72,Wind blowing from the east-southeast,1,
02.07.2017 20:00,30.1,748.6,3.6,54,Wind blowing from the south-east,4,
02.07.2017 17:00,33.5,745.0,-2.9,44,Wind blowing from the east,3,
02.07.2017 14:00,33.7,747.9,1.7,46,Wind blowing from the south-southwest,4,
02.07.2017 11:00,30.8,746.2,-3.1,56,Wind blowing from the south-east,2,
02.07.2017 08:00,26.9,749.3,3.7,73,Wind blowing from the east-southeast,1,
02.07.2017 05:00,26.1,745.6,-2.5,72,Wind blowing from the east,2,
02.07.2017 02:00,27.9,748.1,2.9,68,Wind blowing from the east-southeast,2,
01.07.2017 23:00,30.3,745.2,-2.1,58,Wind blowing from the south,3,
01.07.2017 20:00,33.5,747.3,3.5,46,Wind blowing from the south-southeast,2,
01.07.2017 17:00,35.5,743.8,-3.9,39,Wind blowing from the south-southwest,3,
01.07.2017 14:00,34.0,747.7,1.7,51,Wind blowing from the south-southwest,3,
01.07.2017 11:00,29.6,746.0,-3.2,64,Wind blowing from the east-southeast,2,
01.07.2017 08:00,27.2,749.2,3.7,69,Wind blowing from the south-southwest,2,
01.07.2017 05:00,26.6,745.5,-2.8,70,Wind blowing from the south-southwest,2,
01.07.2017 02:00,27.8,748.3,2.8,66,Wind blowing from the south-southwest,2,
30.06.2017 23:00,29.9,745.5,-2.9,57,Wind blowing from the south-southwest,3,
30.06.2017 20:00,33.1,748.4,3.7,45,Wind blowing from the south,1,
30.06.2017 17:00,34.9,744.7,-3.9,45,Wind blowing from the south-southeast,2,
30.06.2017 14:00,33.8,748.6,1.4,47,Wind blowing from the south-southeast,2,
30.06.2017 11:00,30.4,747.2,-3.7,56,Wind blowing from the west-northwest,1,
30.06.2017 08:00,26.8,750.9,3.5,67,Wind blowing from the south-west,2,
30.06.2017 05:00,24.2,747.4,-3.1,77,Wind blowing from the west-southwest,1,
30.06.2017 02:00,25.7,750.5,2.2,68,Wind blowing from the south-southwest,2,
29.06.2017 23:00,27.5,748.3,-2.2,60,Wind blowing from the west-southwest,1,
29.06.2017 20:00,30.6,750.5,3.7,55,Wind blowing from the south-southwest,2,
29.06.2017 17:00,32.4,746.8,-4.5,49,Wind blowing from the south-southwest,2,
29.06.2017 14:00,31.6,751.3,1.9,50,Wind blowing from the south-west,3,Trace of precipitation
29.06.2017 11:00,29.9,749.4,-3.1,55,Wind blowing from the south-southwest,2,
29.06.2017 08:00,27.3,752.5,4.1,68,Wind blowing from the east,1,Trace of precipitation
29.06.2017 05:00,24.6,748.4,-3.7,70,Wind blowing from the east,2,
29.06.2017 02:00,27.7,752.1,4.2,72,Wind blowing from the north-west,1,
28.06.2017 23:00,29.3,747.9,-2.2,64,Wind blowing from the south-east,2,
28.06.2017 20:00,31.2,750.1,3.0,53,Wind blowing from the east-southeast,2,
28.06.2017 17:00,34.3,747.1,-4.4,44,Wind blowing from the south-west,1,
28.06.2017 14:00,30.9,751.5,2.2,55,Wind blowing from the south-east,1,
28.06.2017 11:00,29.4,749.3,-3.2,59,Wind blowing from the east-northeast,2,
28.06.2017 08:00,25.4,752.5,3.5,74,Wind blowing from the east,2,
28.06.2017 05:00,23.5,749.0,-2.6,78,Wind blowing from the east,3,
28.06.2017 02:00,25.6,751.6,3.2,67,Wind blowing from the east-northeast,2,
27.06.2017 23:00,26.1,748.4,-2.6,60,Wind blowing from the east-southeast,1,
27.06.2017 20:00,31.2,751.0,4.5,51,Wind blowing from the east,2,
27.06.2017 17:00,34.3,746.5,-4.2,34,Wind blowing from the south-southwest,4,
27.06.2017 14:00,33.7,750.7,1.9,43,Wind blowing from the south-west,3,
27.06.2017 11:00,30.3,748.8,-3.7,54,Wind blowing from the north-northeast,1,
27.06.2017 08:00,25.9,752.5,3.6,68,Wind blowing from the south-east,1,
27.06.2017 05:00,23.0,748.9,-2.7,76,Wind blowing from the east-northeast,1,
27.06.2017 02:00,24.6,751.6,3.1,70,Wind blowing from the south-west,1,
26.06.2017 23:00,27.3,748.5,-2.2,57,Wind blowing from the south-southwest,1,
26.06.2017 20:00,30.4,750.7,3.3,45,Wind blowing from the south-southwest,2,
26.06.2017 17:00,33.5,747.4,-3.7,35,Wind blowing from the south-southwest,4,
26.06.2017 14:00,33.5,751.1,1.9,33,Wind blowing from the south-west,2,
26.06.2017 11:00,31.2,749.2,-3.5,39,Wind blowing from the north-east,1,
26.06.2017 08:00,26.3,752.7,3.7,57,Wind blowing from the east-northeast,1,
26.06.2017 05:00,20.3,749.0,-2.6,85,Wind blowing from the west-northwest,2,
26.06.2017 02:00,21.5,751.6,2.9,82,Wind blowing from the north-east,1,
25.06.2017 23:00,23.7,748.7,-2.2,66,Wind blowing from the north-east,2,
25.06.2017 20:00,26.2,750.9,4.1,54,Wind blowing from the north-east,1,
25.06.2017 17:00,31.1,746.8,-2.8,39,Wind blowing from the north-east,2,
25.06.2017 14:00,31.2,749.6,2.2,37,Wind blowing from the south-southeast,2,
25.06.2017 11:00,28.1,747.4,-3.0,50,Wind blowing from the north-east,2,
25.06.2017 08:00,23.8,750.4,3.5,68,Wind blowing from the north-east,2,
25.06.2017 05:00,18.0,746.9,-3.4,94,Wind blowing from the east-northeast,1,
25.06.2017 02:00,19.1,750.3,2.7,90,Wind blowing from the west-southwest,1,
24.06.2017 23:00,21.1,747.6,-2.5,80,Wind blowing from the south-southwest,1,
24.06.2017 20:00,24.1,750.1,3.4,63,Wind blowing from the south-southwest,2,
24.06.2017 17:00,25.9,746.7,-3.7,59,Wind blowing from the east-southeast,2,
24.06.2017 14:00,25.7,750.4,2.4,55,Wind blowing from the north-northeast,4,
24.06.2017 11:00,22.9,748.0,-2.8,63,Wind blowing from the north-northeast,3,
24.06.2017 08:00,21.6,750.8,3.4,77,Wind blowing from the north-northeast,2,3
24.06.2017 05:00,18.7,747.4,-3.2,92,Wind blowing from the north-east,2,
24.06.2017 02:00,18.7,750.6,2.6,92,Wind blowing from the north-east,3,23
23.06.2017 23:00,18.9,748.0,-2.7,94,Wind blowing from the north-east,2,
23.06.2017 20:00,19.3,750.7,3.8,93,Wind blowing from the north-east,2,0.4
23.06.2017 17:00,21.2,746.9,-3.6,82,Wind blowing from the north-northeast,3,
23.06.2017 14:00,21.3,750.5,2.4,79,Wind blowing from the east,5,0.1
23.06.2017 11:00,21.4,748.1,-3.4,84,Wind blowing from the east-northeast,4,
23.06.2017 08:00,18.4,751.5,3.8,94,Wind blowing from the north-east,1,31
23.06.2017 05:00,18.6,747.7,-3.9,96,Wind blowing from the north-east,2,
23.06.2017 02:00,18.9,751.6,2.2,96,Wind blowing from the north-east,3,31
22.06.2017 23:00,19.0,749.4,-2.9,95,Wind blowing from the north-east,2,
22.06.2017 20:00,19.6,752.3,3.3,93,Wind blowing from the east,3,6
22.06.2017 17:00,21.7,749.0,-4.0,87,Wind blowing from the south-east,1,
22.06.2017 14:00,20.8,753.0,2.9,90,Wind blowing from the south-southeast,1,9
22.06.2017 11:00,20.5,750.1,-2.2,89,Wind blowing from the south-east,2,
22.06.2017 08:00,22.1,752.3,3.6,76,Wind blowing from the north-east,2,0.5
22.06.2017 05:00,20.6,748.7,-4.5,88,Wind blowing from the north-east,1,
22.06.2017 02:00,20.8,753.2,3.7,85,Wind blowing from the south,2,0.7
21.06.2017 23:00,22.5,749.5,-1.4,70,Wind blowing from the west-southwest,3,
21.06.2017 20:00,26.7,750.9,5.1,54,Wind blowing from the west-southwest,8,Trace of precipitation
21.06.2017 17:00,30.9,745.8,-3.6,45,Wind blowing from the north-northwest,2,
21.06.2017 14:00,30.9,749.4,1.5,45,Wind blowing from the east-northeast,3,
21.06.2017 11:00,27.7,747.9,-3.3,52,Wind blowing from the north-northeast,1,
21.06.2017 08:00,25.2,751.2,3.9,55,Wind blowing from the east-southeast,2,
21.06.2017 05:00,23.4,747.3,-2.7,65,Wind blowing from the east-southeast,3,
21.06.2017 02:00,25.5,750.0,4.0,55,Wind blowing from the east-northeast,3,
20.06.2017 23:00,28.0,746.0,-1.9,48,Wind blowing from the south-southwest,3,
20.06.2017 20:00,30.9,747.9,3.8,38,Wind blowing from the south-west,1,
20.06.2017 17:00,33.3,744.1,-4.0,31,Wind blowing from the south-southwest,4,
20.06.2017 14:00,32.4,748.1,1.1,35,Wind blowing from the south-southwest,4,
20.06.2017 11:00,29.1,747.0,-3.7,39,Wind blowing from the west-southwest,4,
20.06.2017 08:00,24.7,750.7,3.8,50,Wind blowing from the north-west,1,
20.06.2017 05:00,21.1,746.9,-2.3,60,Wind blowing from the east-northeast,2,
20.06.2017 02:00,24.1,749.2,4.2,47,Wind blowing from the east-northeast,3,
19.06.2017 23:00,26.3,745.0,-1.7,51,Wind blowing from the east,7,
19.06.2017 20:00,32.0,746.7,3.5,30,Wind blowing from the south-southwest,1,
19.06.2017 17:00,34.9,743.2,-4.2,23,Wind blowing from the south-southwest,3,
19.06.2017 14:00,33.7,747.4,1.4,30,Wind blowing from the north-northwest,1,
19.06.2017 11:00,30.6,746.0,-4.0,40,Wind blowing from the east-northeast,1,
19.06.2017 08:00,25.9,750.0,3.5,58,Wind blowing from the north-east,2,Trace of precipitation
19.06.2017 05:00,22.8,746.5,-2.8,65,Wind blowing from the north-east,2,
19.06.2017 02:00,24.0,749.3,2.3,61,Wind blowing from the north-northeast,2,
18.06.2017 23:00,24.8,747.0,-2.4,63,Wind blowing from the north-east,1,
18.06.2017 20:00,27.0,749.4,3.5,61,Wind blowing from the north-northeast,2,0.4
18.06.2017 17:00,27.7,745.9,-1.6,58,Wind blowing from the north,2,
18.06.2017 14:00,34.3,747.5,1.0,29,Wind blowing from the south-southwest,5,
18.06.2017 11:00,31.4,746.5,-3.4,35,Wind blowing from the south,4,
18.06.2017 08:00,27.5,749.9,3.7,42,Wind blowing from the south-southwest,3,
18.06.2017 05:00,26.0,746.2,-2.8,44,Wind blowing from the south-southwest,3,
18.06.2017 02:00,27.8,749.0,4.0,37,Wind blowing from the south-southwest,3,
17.06.2017 23:00,30.4,745.0,-3.3,34,Wind blowing from the south-west,3,
17.06.2017 20:00,32.3,748.3,3.1,28,Wind blowing from the south-west,2,
17.06.2017 17:00,34.8,745.2,-4.0,25,Wind blowing from the south-west,3,
17.06.2017 14:00,34.3,749.2,1.9,31,Wind blowing from the south-southwest,5,Trace of precipitation
17.06.2017 11:00,31.7,747.3,-3.4,34,Wind blowing from the south-southwest,4,
17.06.2017 08:00,27.5,750.7,3.6,43,Wind blowing from the south-west,3,
17.06.2017 05:00,24.6,747.1,-3.1,47,Wind blowing from the south-southwest,3,
17.06.2017 02:00,26.5,750.2,3.2,41,Wind blowing from the south-southwest,2,
16.06.2017 23:00,29.6,747.0,-2.8,32,Wind blowing from the south-west,2,
16.06.2017 20:00,32.2,749.8,3.5,27,Wind blowing from the south-southwest,2,
16.06.2017 17:00,36.4,746.3,-3.8,19,Wind blowing from the south-southwest,5,
16.06.2017 14:00,36.7,750.1,1.7,20,Wind blowing from the west-southwest,6,
16.06.2017 11:00,34.5,748.4,-3.3,24,Wind blowing from the south-west,3,
16.06.2017 08:00,28.7,751.7,3.9,42,Wind blowing from the west-southwest,4,
16.06.2017 05:00,23.6,747.8,-2.9,55,Wind blowing from the south-west,2,
16.06.2017 02:00,26.5,750.7,2.8,43,Wind blowing from the south-west,3,
15.06.2017 23:00,30.0,747.9,-2.5,32,Wind blowing from the west-southwest,2,
15.06.2017 20:00,32.7,750.4,3.5,26,Wind blowing from the south-west,2,
15.06.2017 17:00,38.0,746.9,-4.2,16,Wind blowing from the south-west,4,
15.06.2017 14:00,36.8,751.1,1.5,21,Wind blowing from the west-southwest,4,
15.06.2017 11:00,32.1,749.6,-3.5,28,Wind blowing from the west-southwest,2,
15.06.2017 08:00,25.7,753.1,3.7,45,Wind blowing from the west-southwest,2,
15.06.2017 05:00,19.2,749.4,-3.2,62,"Calm, no wind",0,
15.06.2017 02:00,23.3,752.6,2.6,45,Wind blowing from the west,1,
14.06.2017 23:00,27.4,750.0,-3.1,31,Wind blowing from the south-west,2,
14.06.2017 20:00,30.7,753.1,3.1,27,Wind blowing from the south-west,3,
14.06.2017 17:00,35.0,750.0,-3.9,19,Wind blowing from the south-west,3,
14.06.2017 14:00,34.4,753.9,1.0,22,Wind blowing from the west-southwest,3,
14.06.2017 11:00,29.6,752.9,-4.5,35,Wind blowing from the west-southwest,4,
14.06.2017 08:00,23.9,757.4,3.3,58,Wind blowing from the west,1,
14.06.2017 05:00,16.2,754.1,-3.2,93,"Calm, no wind",0,
14.06.2017 02:00,17.3,757.3,2.7,89,"Calm, no wind",0,
13.06.2017 23:00,20.3,754.6,-2.6,77,Wind blowing from the south-west,1,
13.06.2017 20:00,23.0,757.2,3.1,64,Wind blowing from the south-southwest,2,
13.06.2017 17:00,25.8,754.1,-4.2,51,Wind blowing from the south-west,3,
13.06.2017 14:00,22.7,758.3,1.9,64,Wind blowing from the west,2,11
13.06.2017 11:00,16.3,756.4,-2.7,91,Wind blowing from the west-southwest,1,
13.06.2017 08:00,21.1,759.1,3.6,48,Wind blowing from the north-northeast,1,
13.06.2017 05:00,20.3,755.5,-3.4,50,"Calm, no wind",0,
13.06.2017 02:00,21.5,758.9,3.6,47,Wind blowing from the west-southwest,1,
12.06.2017 23:00,21.9,755.3,-2.0,45,Wind blowing from the south-east,1,
12.06.2017 20:00,22.9,757.3,4.3,42,Wind blowing from the east-southeast,2,
12.06.2017 17:00,25.3,753.0,-3.7,44,Wind blowing from the south-east,5,
12.06.2017 14:00,26.8,756.7,2.8,35,Wind blowing from the east,5,Trace of precipitation
12.06.2017 11:00,26.6,753.9,-3.1,26,Wind blowing from the east-southeast,5,
12.06.2017 08:00,22.9,757.0,4.2,29,Wind blowing from the east,4,
12.06.2017 05:00,19.9,752.8,-2.6,38,Wind blowing from the north-east,3,
12.06.2017 02:00,20.4,755.4,3.0,43,Wind blowing from the north-east,1,
11.06.2017 23:00,22.8,752.4,-1.6,38,Wind blowing from the east,2,
11.06.2017 20:00,23.3,754.0,3.7,59,Wind blowing from the east,1,0.6
11.06.2017 17:00,29.0,750.3,-3.4,29,Wind blowing from the east,3,
11.06.2017 14:00,29.8,753.7,1.6,20,Wind blowing from the south,3,
11.06.2017 11:00,27.1,752.1,-3.2,19,Wind blowing from the south-east,2,
11.06.2017 08:00,22.6,755.3,3.8,32,Wind blowing from the east-northeast,2,
11.06.2017 05:00,15.8,751.5,-2.7,49,Wind blowing from the north-east,1,
11.06.2017 02:00,18.7,754.2,2.7,35,"Calm, no wind",0,
10.06.2017 23:00,21.8,751.5,-1.9,26,Wind blowing from the south-west,2,
10.06.2017 20:00,25.3,753.4,3.8,22,Wind blowing from the south,2,
10.06.2017 17:00,28.6,749.6,-4.0,20,Wind blowing from the south-west,3,
10.06.2017 14:00,28.8,753.6,2.0,17,Wind blowing from the south,3,
10.06.2017 11:00,26.9,751.6,-3.0,15,Wind blowing from the east-southeast,3,
10.06.2017 08:00,24.0,754.6,4.1,18,Wind blowing from the east,6,
10.06.2017 05:00,19.6,750.5,-2.3,40,Wind blowing from the east-northeast,1,
10.06.2017 02:00,22.0,752.8,5.3,32,Wind blowing from the east-northeast,3,
09.06.2017 23:00,23.8,747.5,0.6,29,Wind blowing from the east-southeast,6,
09.06.2017 20:00,32.6,746.9,3.4,19,Wind blowing from the south-west,2,
09.06.2017 17:00,37.8,743.5,-3.9,13,Wind blowing from the west-southwest,5,
09.06.2017 14:00,37.5,747.4,0.9,18,Wind blowing from the south-west,4,
09.06.2017 11:00,31.4,746.5,-3.9,31,Wind blowing from the west-southwest,2,
09.06.2017 08:00,25.0,750.4,3.6,47,Wind blowing from the west-northwest,1,
09.06.2017 05:00,18.6,746.8,-2.9,74,Wind blowing from the west-southwest,1,
09.06.2017 02:00,21.8,749.7,2.5,52,Wind blowing from the south-west,2,
08.06.2017 23:00,23.7,747.2,-2.5,43,Wind blowing from the west-southwest,2,
08.06.2017 20:00,26.8,749.7,3.6,33,Wind blowing from the south-east,2,0.1
08.06.2017 17:00,32.1,746.1,-4.6,22,Wind blowing from the south-west,2,
08.06.2017 14:00,31.7,750.7,1.4,19,Wind blowing from the south-west,1,0.1
08.06.2017 11:00,29.2,749.3,-3.7,34,Wind blowing from the south-southwest,2,
08.06.2017 08:00,23.8,753.0,3.2,45,Wind blowing from the north-east,2,
08.06.2017 05:00,16.8,749.8,-2.7,78,"Calm, no wind",0,
08.06.2017 02:00,19.3,752.5,2.7,66,"Calm, no wind",0,
07.06.2017 23:00,24.2,749.8,-2.1,46,Wind blowing from the south-west,3,
07.06.2017 20:00,27.1,751.9,3.7,40,Wind blowing from the south-southwest,1,
07.06.2017 17:00,30.1,748.2,-4.0,30,Wind blowing from the west,4,
07.06.2017 14:00,29.1,752.2,1.4,29,Wind blowing from the south-east,2,
07.06.2017 11:00,24.6,750.8,-3.3,53,Wind blowing from the west-southwest,2,
07.06.2017 08:00,19.1,754.1,3.8,71,Wind blowing from the north-east,1,
07.06.2017 05:00,14.7,750.3,-3.5,90,Wind blowing from the south-west,1,
07.06.2017 02:00,15.7,753.8,2.7,87,Wind blowing from the south-west,1,
06.06.2017 23:00,17.1,751.1,-2.8,80,Wind blowing from the south-southwest,2,
06.06.2017 20:00,18.5,753.9,3.4,72,Wind blowing from the south-southwest,3,Trace of precipitation
06.06.2017 17:00,19.5,750.5,-3.7,66,Wind blowing from the south-west,2,
06.06.2017 14:00,18.7,754.2,1.8,69,Wind blowing from the west,3,0.4
06.06.2017 11:00,17.1,752.4,-3.1,80,Wind blowing from the south-west,3,
06.06.2017 08:00,17.1,755.5,2.7,83,Wind blowing from the east,2,2
06.06.2017 05:00,17.1,752.8,-3.6,88,Wind blowing from the east-northeast,1,
06.06.2017 02:00,17.9,756.4,2.8,79,Wind blowing from the south,1,1
05.06.2017 23:00,23.4,753.6,-1.8,41,Wind blowing from the west-northwest,3,
05.06.2017 20:00,26.6,755.4,3.4,27,Wind blowing from the south-southeast,2,
05.06.2017 17:00,28.4,752.0,-3.8,30,Wind blowing from the south-west,1,
05.06.2017 14:00,29.1,755.8,2.3,32,Wind blowing from the south,1,
05.06.2017 11:00,28.4,753.5,-3.2,31,Wind blowing from the west,1,
05.06.2017 08:00,23.7,756.7,3.7,47,Wind blowing from the north-east,2,
05.06.2017 05:00,20.2,753.0,-2.2,54,Wind blowing from the east,1,
05.06.2017 02:00,21.7,755.2,3.1,47,Wind blowing from the east,1,
04.06.2017 23:00,24.7,752.1,-2.3,38,Wind blowing from the south,2,
04.06.2017 20:00,27.9,754.4,3.8,29,Wind blowing from the south-west,2,
04.06.2017 17:00,31.2,750.6,-3.1,21,Wind blowing from the south-southwest,4,
04.06.2017 14:00,30.8,753.7,,26,Wind blowing from the south-west,4,
04.06.2017 08:00,22.2,755.8,3.9,43,Wind blowing from the east,1,
04.06.2017 05:00,15.6,751.9,-3.0,60,Wind blowing from the west,1,
04.06.2017 02:00,18.8,754.9,3.1,49,Wind blowing from the south-southwest,1,
03.06.2017 23:00,21.5,751.8,-2.5,40,Wind blowing from the south-west,2,
03.06.2017 20:00,24.3,754.3,3.3,30,Wind blowing from the south-west,2,
03.06.2017 17:00,27.0,751.0,-4.6,26,Wind blowing from the west-southwest,4,
03.06.2017 14:00,25.6,755.6,1.8,34,Wind blowing from the south-west,3,
03.06.2017 11:00,23.7,753.8,-3.9,41,Wind blowing from the north-east,1,
03.06.2017 08:00,19.1,757.7,3.7,50,Wind blowing from the west-northwest,1,
03.06.2017 05:00,12.7,754.0,-3.0,76,Wind blowing from the south-west,2,
03.06.2017 02:00,14.1,757.0,3.2,68,Wind blowing from the north-east,1,
02.06.2017 23:00,16.4,753.8,-1.2,56,Wind blowing from the east,1,
