% Country: China
% Region: Beijing
% Population: NaN
% Max Latitude: 41.0593
% Max Longitude: 117.4992
% Min Latitude: 39.442
% Min Longitude: 115.4138
% Year, Month, Day, UTC Hour, PM2.5, PM10_mask, Retrospective
2014	6	13	21	31.89	0.00	1
2014	6	13	22	34.08	0.00	1
2014	6	13	23	38.55	0.00	1
2014	6	14	0	36.22	0.00	1
2014	6	14	1	33.52	0.00	1
2014	6	14	2	22.83	0.00	1
2014	6	14	3	18.81	0.00	1
2014	6	14	4	15.06	0.00	1
2014	6	14	5	17.43	0.00	1
2014	6	14	6	23.26	0.00	1
2014	6	14	7	22.64	0.00	1
2014	6	14	8	20.81	0.00	1
2014	6	14	9	22.68	0.00	1
2014	6	14	10	23.58	0.00	1
2014	6	14	11	26.26	0.00	1
2014	6	14	12	22.55	0.00	1
2014	6	14	13	22.68	0.00	1
2014	6	14	14	24.32	0.00	1
2014	6	14	15	24.85	0.00	1
2014	6	14	16	27.83	0.00	1
2014	6	14	17	27.66	0.00	1
2014	6	14	18	27.25	0.00	1
2014	6	14	19	26.96	0.00	1
2014	6	14	20	30.20	0.00	1
2014	6	14	21	29.36	0.00	1
2014	6	14	22	30.50	0.00	1
2014	6	14	23	30.02	0.00	1
2014	6	15	0	29.83	0.00	1
2014	6	15	1	32.23	0.00	1
2014	6	15	2	34.87	0.00	1
